year,artist,track,date.entered,week,position
2000,Pearl Jam,Nothing As It Seems,2000-05-13,wk42,NA
2000,Pink,Most Girls,2000-08-12,wk42,NA
2000,Pink,There U Go,2000-03-04,wk42,NA
2000,"Price, Kelly",As We Lay,2000-07-15,wk42,NA
2000,"Price, Kelly",Love Sets You Free,2000-05-13,wk42,NA
2000,"Price, Kelly",You Should've Told M...,2000-09-23,wk42,NA
2000,Profyle,Liar,2000-09-16,wk42,NA
2000,Puff Daddy,Best Friend,2000-02-12,wk42,NA
2000,Q-Tip,Breathe And Stop,2000-01-22,wk42,NA
2000,R.E.M.,The Great Beyond,1999-12-25,wk42,NA
2000,Rascal Flatts,Prayin' For Daylight,2000-05-06,wk42,NA
2000,"Raye, Collin",Couldn't Last A Mome...,2000-03-18,wk42,NA
2000,Red Hot Chili Peppers,Californication,2000-07-29,wk42,NA
2000,Red Hot Chili Peppers,Otherside,2000-02-12,wk42,NA
2000,"Rimes, LeAnn",Big Deal,1999-10-16,wk42,NA
2000,"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk42,NA
2000,"Rimes, LeAnn",I Need You,2000-05-27,wk42,NA
2000,"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk42,NA
2000,Ruff Endz,No More,2000-07-01,wk42,NA
2000,Sammie,I Like It,2000-01-29,wk42,NA
2000,Santana,"Maria, Maria",2000-02-12,wk42,NA
2000,Savage Garden,Crash And Burn,2000-04-08,wk42,NA
2000,Savage Garden,I Knew I Loved You,1999-10-23,wk42,NA
2000,SheDaisy,Deck The Halls,1999-12-25,wk42,NA
2000,SheDaisy,I Will.. But,2000-07-15,wk42,NA
2000,SheDaisy,This Woman Needs,2000-02-05,wk42,NA
2000,"Sheist, Shade",Where I Wanna Be,2000-11-11,wk42,NA
2000,Shyne,Bad Boyz,2000-09-09,wk42,NA
2000,"Simpson, Jessica",I Think I'm In Love ...,2000-07-01,wk42,NA
2000,"Simpson, Jessica",Where You Are,2000-04-01,wk42,NA
2000,Sisqo,Got To Get It,1999-11-20,wk42,NA
2000,Sisqo,Incomplete,2000-06-24,wk42,NA
2000,Sisqo,Thong Song,2000-01-29,wk42,NA
2000,Sister Hazel,Change Your Mind,2000-07-15,wk42,NA
2000,Smash Mouth,Then The Morning Com...,1999-10-30,wk42,NA
2000,"Smith, Will",Freakin' It,2000-02-12,wk42,NA
2000,Son By Four,A Puro Dolor (Purest...,2000-04-08,wk42,NA
2000,Sonique,It Feels So Good,2000-01-22,wk42,NA
2000,SoulDecision,Faded,2000-07-08,wk42,NA
2000,"Spears, Britney",From The Bottom Of M...,2000-01-29,wk42,NA
2000,"Spears, Britney",Lucky,2000-08-12,wk42,NA
2000,"Spears, Britney",Oops!.. I Did It Aga...,2000-04-22,wk42,NA
2000,"Spencer, Tracie",Still In My Heart,2000-03-04,wk42,NA
2000,Splender,I Think God Can Expl...,2000-06-10,wk42,NA
2000,Sting,Desert Rose,2000-05-13,wk42,NA
2000,Stone Temple Pilots,Sour Girl,2000-07-08,wk42,NA
2000,"Stone, Angie",No More Rain (In Thi...,1999-12-25,wk42,NA
2000,"Strait, George",Go On,2000-08-26,wk42,NA
2000,"Strait, George",The Best Day,2000-01-29,wk42,NA
2000,Sugar Ray,Falls Apart,2000-01-15,wk42,NA
2000,TLC,Dear Lie,2000-02-12,wk42,NA
2000,Tamar,If You Don't Wanna L...,2000-03-25,wk42,NA
2000,Tamia,Can't Go For That,2000-09-16,wk42,NA
2000,Third Eye Blind,Deep Inside Of You,2000-09-02,wk42,NA
2000,Third Eye Blind,Never Let You Go,2000-01-22,wk42,NA
2000,"Thomas, Carl",Emotional,2000-11-25,wk42,NA
2000,"Thomas, Carl",I Wish,2000-03-25,wk42,NA
2000,"Thomas, Carl",Summer Rain,2000-09-23,wk42,NA
2000,"Tippin, Aaron",Kiss This,2000-08-26,wk42,NA
2000,Train,Meet Virginia,1999-10-09,wk42,NA
2000,Trick Daddy,Shut Up,2000-05-20,wk42,NA
2000,Trina,Pull Over,2000-09-09,wk42,NA
2000,"Tritt, Travis",Best Of Intentions,2000-08-19,wk42,NA
2000,Tuesday,I Know,2000-12-30,wk42,NA
2000,"Urban, Keith",Your Everything,2000-07-15,wk42,NA
2000,Usher,Pop Ya Collar,2000-11-04,wk42,NA
2000,"Vassar, Phil",Carlene,2000-03-04,wk42,NA
2000,"Vassar, Phil",Just Another Day In ...,2000-09-30,wk42,NA
2000,Vertical Horizon,Everything You Want,2000-01-22,wk42,NA
2000,Vertical Horizon,You're A God,2000-08-26,wk42,NA
2000,Vitamin C,Graduation (Friends ...,2000-04-15,wk42,NA
2000,Vitamin C,The Itch,2000-12-02,wk42,NA
2000,"Walker, Clay","Live, Laugh, Love",1999-12-04,wk42,NA
2000,"Walker, Clay",The Chain Of Love,2000-04-15,wk42,NA
2000,"Wallflowers, The",Sleepwalker,2000-10-28,wk42,NA
2000,Westlife,Swear It Again,2000-04-01,wk42,NA
2000,"Williams, Robbie",Angels,1999-11-20,wk42,NA
2000,"Wills, Mark",Back At One,2000-01-15,wk42,NA
2000,"Worley, Darryl",When You Need My Lov...,2000-06-17,wk42,NA
2000,"Wright, Chely",It Was,2000-03-04,wk42,NA
2000,Yankee Grey,Another Nine Minutes,2000-04-29,wk42,NA
2000,"Yearwood, Trisha",Real Live Woman,2000-04-01,wk42,NA
2000,Ying Yang Twins,Whistle While You Tw...,2000-03-18,wk42,NA
2000,Zombie Nation,Kernkraft 400,2000-09-02,wk42,NA
2000,matchbox twenty,Bent,2000-04-29,wk42,NA
2000,2 Pac,Baby Don't Cry (Keep...,2000-02-26,wk43,NA
2000,2Ge+her,The Hardest Part Of ...,2000-09-02,wk43,NA
2000,3 Doors Down,Kryptonite,2000-04-08,wk43,14
2000,3 Doors Down,Loser,2000-10-21,wk43,NA
2000,504 Boyz,Wobble Wobble,2000-04-15,wk43,NA
2000,98^0,Give Me Just One Nig...,2000-08-19,wk43,NA
2000,A*Teens,Dancing Queen,2000-07-08,wk43,NA
2000,Aaliyah,I Don't Wanna,2000-01-29,wk43,NA
2000,Aaliyah,Try Again,2000-03-18,wk43,NA
2000,"Adams, Yolanda",Open My Heart,2000-08-26,wk43,NA
2000,"Adkins, Trace",More,2000-04-29,wk43,NA
2000,"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk43,NA
2000,"Aguilera, Christina",I Turn To You,2000-04-15,wk43,NA
2000,"Aguilera, Christina",What A Girl Wants,1999-11-27,wk43,NA
2000,Alice Deejay,Better Off Alone,2000-04-08,wk43,NA
2000,"Allan, Gary",Smoke Rings In The D...,2000-01-22,wk43,NA
2000,Amber,Sexual,1999-07-17,wk43,NA
2000,Anastacia,I'm Outta Love,2000-04-01,wk43,NA
2000,"Anthony, Marc",My Baby You,2000-09-16,wk43,NA
2000,"Anthony, Marc",You Sang To Me,2000-02-26,wk43,NA
2000,Avant,My First Love,2000-11-04,wk43,NA
2000,Avant,Separated,2000-04-29,wk43,NA
2000,BBMak,Back Here,2000-04-29,wk43,NA
2000,"Backstreet Boys, The",Shape Of My Heart,2000-10-14,wk43,NA
2000,"Backstreet Boys, The",Show Me The Meaning ...,2000-01-01,wk43,NA
2000,"Backstreet Boys, The",The One,2000-05-27,wk43,NA
2000,"Badu, Erkyah",Bag Lady,2000-08-19,wk43,NA
2000,Baha Men,Who Let The Dogs Out,2000-07-22,wk43,NA
2000,Barenaked Ladies,Pinch Me,2000-09-09,wk43,NA
2000,Beenie Man,Girls Dem Sugar,2000-10-21,wk43,NA
2000,Before Dark,Monica,2000-05-20,wk43,NA
2000,"Bega, Lou",Tricky Tricky,2000-01-29,wk43,NA
2000,Big Punisher,It's So Hard,2000-04-22,wk43,NA
2000,Black Rob,Whoa!,2000-03-04,wk43,NA
2000,"Black, Clint",Been There,2000-02-19,wk43,NA
2000,Blaque,Bring It All To Me,1999-10-23,wk43,NA
2000,"Blige, Mary J.",Deep Inside,1999-11-13,wk43,NA
2000,"Blige, Mary J.",Give Me You,2000-04-15,wk43,NA
2000,Blink-182,All The Small Things,1999-12-04,wk43,NA
2000,Bloodhound Gang,The Bad Touch,2000-03-18,wk43,NA
2000,Bon Jovi,It's My Life,2000-08-12,wk43,NA
2000,"Braxton, Toni",He Wasn't Man Enough,2000-03-18,wk43,NA
2000,"Braxton, Toni",Just Be A Man About ...,2000-07-29,wk43,NA
2000,"Braxton, Toni",Spanish Guitar,2000-12-02,wk43,NA
2000,"Brock, Chad",A Country Boy Can Su...,2000-01-01,wk43,NA
2000,"Brock, Chad",Yes!,2000-04-08,wk43,NA
2000,Brooks & Dunn,You'll Always Be Lov...,2000-06-10,wk43,NA
2000,"Brooks, Garth",Do What You Gotta Do,2000-02-19,wk43,NA
2000,"Byrd, Tracy",Put Your Hand In Min...,2000-01-29,wk43,NA
2000,"Cagle, Chris",My Love Goes On And ...,2000-10-21,wk43,NA
2000,Cam'ron,What Means The World...,2000-10-14,wk43,NA
2000,"Carey, Mariah",Crybaby,2000-06-24,wk43,NA
2000,"Carey, Mariah",Thank God I Found Yo...,1999-12-11,wk43,NA
2000,"Carter, Aaron",Aaron's Party (Come ...,2000-08-26,wk43,NA
2000,"Carter, Torrey",Take That,2000-06-24,wk43,NA
2000,Changing Faces,That Other Woman,2000-09-30,wk43,NA
2000,"Chesney, Kenny",I Lost It,2000-10-21,wk43,NA
2000,"Chesney, Kenny",What I Need To Do,2000-04-01,wk43,NA
2000,Clark Family Experience,Meanwhile Back At Th...,2000-11-18,wk43,NA
2000,"Clark, Terri",A Little Gasoline,2000-12-16,wk43,NA
2000,Common,The Light,2000-08-05,wk43,NA
2000,Counting Crows,Hanginaround,1999-11-06,wk43,NA
2000,Creed,Higher,1999-09-11,wk43,11
2000,Creed,With Arms Wide Open,2000-05-13,wk43,22
2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,2000-09-23,wk43,NA
2000,D'Angelo,Left & Right,1999-12-11,wk43,NA
2000,D'Angelo,Untitled (How Does I...,2000-01-22,wk43,NA
2000,DMX,Party Up (Up In Here...,2000-02-26,wk43,NA
2000,DMX,What You Want,2000-07-01,wk43,NA
2000,DMX,What's My Name,2000-01-15,wk43,NA
2000,Da Brat,That's What I'm Look...,2000-02-26,wk43,NA
2000,Da Brat,What'Chu Like,2000-06-03,wk43,NA
2000,"Davidson, Clay",Unconditional,2000-03-25,wk43,NA
2000,De La Soul,All Good?,2000-12-23,wk43,NA
2000,Destiny's Child,Independent Women Pa...,2000-09-23,wk43,NA
2000,Destiny's Child,Jumpin' Jumpin',2000-05-13,wk43,NA
2000,Destiny's Child,Say My Name,1999-12-25,wk43,NA
2000,"Diffie, Joe",It's Always Somethin...,2000-08-12,wk43,NA
2000,"Diffie, Joe",The Quittin' Kind,2000-01-01,wk43,NA
2000,"Dion, Celine",That's The Way It Is,1999-11-13,wk43,NA
2000,"Dixie Chicks, The",Cold Day In July,2000-06-24,wk43,NA
2000,"Dixie Chicks, The",Cowboy Take Me Away,1999-11-27,wk43,NA
2000,"Dixie Chicks, The",Goodbye Earl,2000-03-18,wk43,NA
2000,"Dixie Chicks, The",Without You,2000-10-07,wk43,NA
2000,Dr. Dre,Forgot About Dre,2000-01-22,wk43,NA
2000,Dr. Dre,The Next Episode,2000-05-27,wk43,NA
2000,Drama,"Left, Right, Left",2000-02-12,wk43,NA
2000,Dream,He Loves U Not,2000-09-30,wk43,NA
2000,"Eastsidaz, The",G'D Up,2000-01-08,wk43,NA
2000,"Eastsidaz, The",Got Beef,2000-07-01,wk43,NA
2000,Eiffel 65,Blue,1999-12-11,wk43,NA
2000,"Elliott, Missy ""Misdemeanor""",Hot Boyz,1999-11-27,wk43,NA
2000,Eminem,Stan,2000-11-04,wk43,NA
2000,Eminem,The Real Slim Shady,2000-05-06,wk43,NA
2000,Eminem,The Way I Am,2000-08-26,wk43,NA
2000,En Vogue,Riddle,2000-06-17,wk43,NA
2000,"Estefan, Gloria",No Me Dejes De Quere...,2000-06-10,wk43,NA
2000,"Evans, Sara",Born To Fly,2000-10-21,wk43,NA
2000,Eve,Got It All,2000-07-15,wk43,NA
2000,Eve,Love Is Blind,2000-01-08,wk43,NA
2000,Everclear,Wonderful,2000-07-08,wk43,NA
2000,"Fabian, Lara",I Will Love Again,2000-06-10,wk43,NA
2000,Fatboy Slim,The Rockafeller Skan...,1999-11-13,wk43,NA
2000,Filter,Take A Picture,1999-11-27,wk43,NA
2000,Foo Fighters,Learn To Fly,1999-10-16,wk43,NA
2000,Fragma,Toca's Miracle,2000-10-28,wk43,NA
2000,Funkmaster Flex,Do You,2000-11-11,wk43,NA
2000,Ghostface Killah,Cherchez LaGhost,2000-08-05,wk43,NA
2000,"Gill, Vince",Feels Like Love,2000-09-02,wk43,NA
2000,"Gilman, Billy",One Voice,2000-06-17,wk43,NA
2000,Ginuwine,None Of Ur Friends B...,1999-12-11,wk43,NA
2000,Ginuwine,The Best Man I Can B...,2000-01-08,wk43,NA
2000,Goo Goo Dolls,Broadway,2000-04-22,wk43,NA
2000,"Gray, Macy",I Try,2000-02-19,wk43,NA
2000,"Griggs, Andy",She's More,2000-03-11,wk43,NA
2000,Guy,Dancin',1999-12-18,wk43,NA
2000,Hanson,This Time Around,2000-04-22,wk43,NA
2000,"Hart, Beth",L.A. Song,1999-11-27,wk43,NA
2000,"Heatherly, Eric",Flowers On The Wall,2000-04-29,wk43,NA
2000,"Henley, Don",Taking You Home,2000-06-24,wk43,NA
2000,"Herndon, Ty",No Mercy,2000-03-18,wk43,NA
2000,"Hill, Faith",Breathe,1999-11-06,wk43,24
2000,"Hill, Faith",Let's Make Love,2000-08-12,wk43,NA
2000,Hoku,Another Dumb Blonde,2000-02-19,wk43,NA
2000,"Hollister, Dave",Can't Stay,2000-03-25,wk43,NA
2000,Hot Boys,I Need A Hot Girl,2000-02-19,wk43,NA
2000,"Houston, Whitney",Could I Have This Ki...,2000-06-17,wk43,NA
2000,"Houston, Whitney",I Learned From The B...,2000-02-19,wk43,NA
2000,"Houston, Whitney",My Love Is Your Love,1999-09-04,wk43,NA
2000,"Houston, Whitney","Same Script, Differe...",2000-06-17,wk43,NA
2000,IMx,Stay The Night,1999-10-09,wk43,NA
2000,Ice Cube,You Can Do It,1999-12-04,wk43,NA
2000,Ideal,Whatever,2000-06-10,wk43,NA
2000,"Iglesias, Enrique",Be With You,2000-04-01,wk43,NA
2000,"Iglesias, Enrique",Rhythm Divine,1999-12-04,wk43,NA
2000,J-Shin,One Night Stand,1999-12-25,wk43,NA
2000,Ja Rule,Between Me And You,2000-09-16,wk43,NA
2000,"Jackson, Alan",It Must Be Love,2000-06-24,wk43,NA
2000,"Jackson, Alan",Pop A Top,1999-11-13,wk43,NA
2000,"Jackson, Alan",www.memory,2000-11-04,wk43,NA
2000,Jagged Edge,He Can't Love U,1999-12-11,wk43,NA
2000,Jagged Edge,Let's Get Married,2000-05-06,wk43,NA
2000,Janet,Doesn't Really Matte...,2000-06-17,wk43,NA
2000,Jay-Z,Anything,2000-02-26,wk43,NA
2000,Jay-Z,Big Pimpin',2000-04-22,wk43,NA
2000,Jay-Z,Do It Again (Put Ya ...,2000-01-15,wk43,NA
2000,Jay-Z,Hey Papi,2000-08-12,wk43,NA
2000,Jay-Z,I Just Wanna Love U ...,2000-10-28,wk43,NA
2000,"Jean, Wyclef",911,2000-10-07,wk43,NA
2000,Joe,I Wanna Know,2000-01-01,wk43,32
2000,Joe,Treat Her Like A Lad...,2000-08-05,wk43,NA
2000,"John, Elton",Someday Out Of The B...,2000-04-22,wk43,NA
2000,"Jones, Donell",Where I Wanna Be,2000-04-22,wk43,NA
2000,"Jordan, Montell",Get It On.. Tonite,1999-10-23,wk43,NA
2000,Juvenile,U Understand,2000-02-05,wk43,NA
2000,Kandi,Don't Think I'm Not,2000-08-05,wk43,NA
2000,"Keith, Toby",Country Comes To Tow...,2000-08-05,wk43,NA
2000,"Keith, Toby",How Do You Like Me N...,2000-01-29,wk43,NA
2000,Kelis,Caught Out There,1999-12-04,wk43,NA
2000,Kenny G,Auld Lang Syne (The ...,1999-12-25,wk43,NA
2000,Kid Rock,Only God Knows Why,2000-02-19,wk43,NA
2000,"Kravitz, Lenny",I Belong To You,2000-03-25,wk43,NA
2000,Kumbia Kings,U Don't Love Me,2000-03-04,wk43,NA
2000,LFO,I Don't Wanna Kiss Y...,2000-04-15,wk43,NA
2000,LFO,West Side Story,2000-08-05,wk43,NA
2000,LL Cool J,Imagine That,2000-08-12,wk43,NA
2000,"Larrieux, Amel",Get Up,2000-03-04,wk43,NA
2000,"Lawrence, Tracy",Lessons Learned,2000-01-29,wk43,NA
2000,"Levert, Gerald",Baby U Are,2000-08-19,wk43,NA
2000,"Levert, Gerald",Mr. Too Damn Good,2000-03-18,wk43,NA
2000,Lil Bow Wow,Bounce With Me,2000-08-19,wk43,NA
2000,Lil Wayne,Tha Block Is Hot,1999-12-04,wk43,NA
2000,Lil' Kim,How Many Licks?,2000-11-25,wk43,NA
2000,Lil' Kim,No Matter What They ...,2000-07-15,wk43,NA
2000,Lil' Mo,Ta Da,2000-08-12,wk43,NA
2000,Lil' Zane,Callin' Me,2000-07-29,wk43,NA
2000,Limp Bizkit,N 2 Gether Now,1999-12-04,wk43,NA
2000,Limp Bizkit,Re-Arranged,1999-12-04,wk43,NA
2000,Limp Bizkit,Rollin',2000-11-11,wk43,NA
2000,Lonestar,Amazed,1999-06-05,wk43,3
2000,Lonestar,Smile,1999-12-18,wk43,NA
2000,Lonestar,What About Now,2000-06-10,wk43,NA
2000,"Lopez, Jennifer",Feelin' Good,2000-02-19,wk43,NA
2000,"Loveless, Patty",That's The Kind Of M...,2000-09-16,wk43,NA
2000,Lox,"Ryde or Die, Chick",2000-03-18,wk43,NA
2000,Lucy Pearl,Dance Tonight,2000-05-20,wk43,NA
2000,Ludacris,What's Your Fantasy,2000-09-30,wk43,NA
2000,M2M,Don't Say You Love M...,1999-11-20,wk43,NA
2000,M2M,Mirror Mirror,2000-04-01,wk43,NA
2000,Madison Avenue,Don't Call Me Baby,2000-07-08,wk43,NA
2000,Madonna,American Pie,2000-02-19,wk43,NA
2000,Madonna,Music,2000-08-12,wk43,NA
2000,"Martin, Ricky",Private Emotion,2000-03-11,wk43,NA
2000,"Martin, Ricky",Shake Your Bon-Bon,1999-11-20,wk43,NA
2000,"Martin, Ricky",She Bangs,2000-10-07,wk43,NA
2000,Mary Mary,Shackles (Praise You...,2000-03-25,wk43,NA
2000,Master P,Souljas,2000-11-18,wk43,NA
2000,"McBride, Martina",Love's The Only Hous...,2000-02-05,wk43,NA
2000,"McBride, Martina",There You Are,2000-09-09,wk43,NA
2000,"McEntire, Reba",I'll Be,2000-05-13,wk43,NA
2000,"McEntire, Reba",What Do You Say,1999-10-30,wk43,NA
2000,"McGraw, Tim",My Best Friend,1999-11-27,wk43,NA
2000,"McGraw, Tim",My Next Thirty Years,2000-10-21,wk43,NA
2000,"McGraw, Tim",Some Things Never Ch...,2000-05-13,wk43,NA
2000,"McKnight, Brian",Stay Or Let It Go,2000-02-26,wk43,NA
2000,"Messina, Jo Dee",Because You Love Me,2000-01-29,wk43,NA
2000,"Messina, Jo Dee",That's The Way,2000-06-24,wk43,NA
2000,Metallica,I Disappear,2000-05-13,wk43,NA
2000,Metallica,No Leaf Clover (Live...,2000-02-12,wk43,NA
2000,Montgomery Gentry,Daddy Won't Sell The...,2000-03-04,wk43,NA
2000,"Montgomery, John Michael",The Little Girl,2000-09-09,wk43,NA
2000,"Moore, Chante",Straight Up,2000-10-28,wk43,NA
2000,"Moore, Mandy",I Wanna Be With You,2000-06-17,wk43,NA
2000,"Mumba, Samantha",Gotta Tell You,2000-09-09,wk43,NA
2000,Musiq,Just Friends,2000-10-14,wk43,NA
2000,Mya,Case Of The Ex (What...,2000-08-19,wk43,NA
2000,Mya,The Best Of Me,2000-04-15,wk43,NA
2000,Mystikal,Shake Ya Ass,2000-08-12,wk43,NA
2000,N'Sync,Bye Bye Bye,2000-01-29,wk43,NA
2000,N'Sync,It's Gonna Be Me,2000-05-06,wk43,NA
2000,N'Sync,This I Promise You,2000-09-30,wk43,NA
2000,Nas,You Owe Me,2000-03-25,wk43,NA
2000,Nelly,(Hot S**t) Country G...,2000-04-29,wk43,NA
2000,Next,Wifey,2000-05-27,wk43,NA
2000,Nine Days,Absolutely (Story Of...,2000-05-06,wk43,NA
2000,Nine Days,If I Am,2000-12-02,wk43,NA
2000,No Doubt,Simple Kind Of Life,2000-07-01,wk43,NA
2000,Nu Flavor,3 Little Words,2000-06-03,wk43,NA
2000,"Offspring, The",Original Prankster,2000-11-25,wk43,NA
2000,"Paisley, Brad",Me Neither,2000-05-13,wk43,NA
2000,"Paisley, Brad",We Danced,2000-10-14,wk43,NA
2000,Papa Roach,Last Resort,2000-07-29,wk43,NA
2000,Pearl Jam,Nothing As It Seems,2000-05-13,wk43,NA
2000,Pink,Most Girls,2000-08-12,wk43,NA
2000,Pink,There U Go,2000-03-04,wk43,NA
2000,"Price, Kelly",As We Lay,2000-07-15,wk43,NA
2000,"Price, Kelly",Love Sets You Free,2000-05-13,wk43,NA
2000,"Price, Kelly",You Should've Told M...,2000-09-23,wk43,NA
2000,Profyle,Liar,2000-09-16,wk43,NA
2000,Puff Daddy,Best Friend,2000-02-12,wk43,NA
2000,Q-Tip,Breathe And Stop,2000-01-22,wk43,NA
2000,R.E.M.,The Great Beyond,1999-12-25,wk43,NA
2000,Rascal Flatts,Prayin' For Daylight,2000-05-06,wk43,NA
2000,"Raye, Collin",Couldn't Last A Mome...,2000-03-18,wk43,NA
2000,Red Hot Chili Peppers,Californication,2000-07-29,wk43,NA
2000,Red Hot Chili Peppers,Otherside,2000-02-12,wk43,NA
2000,"Rimes, LeAnn",Big Deal,1999-10-16,wk43,NA
2000,"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk43,NA
2000,"Rimes, LeAnn",I Need You,2000-05-27,wk43,NA
2000,"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk43,NA
2000,Ruff Endz,No More,2000-07-01,wk43,NA
2000,Sammie,I Like It,2000-01-29,wk43,NA
2000,Santana,"Maria, Maria",2000-02-12,wk43,NA
2000,Savage Garden,Crash And Burn,2000-04-08,wk43,NA
2000,Savage Garden,I Knew I Loved You,1999-10-23,wk43,NA
2000,SheDaisy,Deck The Halls,1999-12-25,wk43,NA
2000,SheDaisy,I Will.. But,2000-07-15,wk43,NA
2000,SheDaisy,This Woman Needs,2000-02-05,wk43,NA
2000,"Sheist, Shade",Where I Wanna Be,2000-11-11,wk43,NA
2000,Shyne,Bad Boyz,2000-09-09,wk43,NA
2000,"Simpson, Jessica",I Think I'm In Love ...,2000-07-01,wk43,NA
2000,"Simpson, Jessica",Where You Are,2000-04-01,wk43,NA
2000,Sisqo,Got To Get It,1999-11-20,wk43,NA
2000,Sisqo,Incomplete,2000-06-24,wk43,NA
2000,Sisqo,Thong Song,2000-01-29,wk43,NA
2000,Sister Hazel,Change Your Mind,2000-07-15,wk43,NA
2000,Smash Mouth,Then The Morning Com...,1999-10-30,wk43,NA
2000,"Smith, Will",Freakin' It,2000-02-12,wk43,NA
2000,Son By Four,A Puro Dolor (Purest...,2000-04-08,wk43,NA
2000,Sonique,It Feels So Good,2000-01-22,wk43,NA
2000,SoulDecision,Faded,2000-07-08,wk43,NA
2000,"Spears, Britney",From The Bottom Of M...,2000-01-29,wk43,NA
2000,"Spears, Britney",Lucky,2000-08-12,wk43,NA
2000,"Spears, Britney",Oops!.. I Did It Aga...,2000-04-22,wk43,NA
2000,"Spencer, Tracie",Still In My Heart,2000-03-04,wk43,NA
2000,Splender,I Think God Can Expl...,2000-06-10,wk43,NA
2000,Sting,Desert Rose,2000-05-13,wk43,NA
2000,Stone Temple Pilots,Sour Girl,2000-07-08,wk43,NA
2000,"Stone, Angie",No More Rain (In Thi...,1999-12-25,wk43,NA
2000,"Strait, George",Go On,2000-08-26,wk43,NA
2000,"Strait, George",The Best Day,2000-01-29,wk43,NA
2000,Sugar Ray,Falls Apart,2000-01-15,wk43,NA
2000,TLC,Dear Lie,2000-02-12,wk43,NA
2000,Tamar,If You Don't Wanna L...,2000-03-25,wk43,NA
2000,Tamia,Can't Go For That,2000-09-16,wk43,NA
2000,Third Eye Blind,Deep Inside Of You,2000-09-02,wk43,NA
2000,Third Eye Blind,Never Let You Go,2000-01-22,wk43,NA
2000,"Thomas, Carl",Emotional,2000-11-25,wk43,NA
2000,"Thomas, Carl",I Wish,2000-03-25,wk43,NA
2000,"Thomas, Carl",Summer Rain,2000-09-23,wk43,NA
2000,"Tippin, Aaron",Kiss This,2000-08-26,wk43,NA
2000,Train,Meet Virginia,1999-10-09,wk43,NA
2000,Trick Daddy,Shut Up,2000-05-20,wk43,NA
2000,Trina,Pull Over,2000-09-09,wk43,NA
2000,"Tritt, Travis",Best Of Intentions,2000-08-19,wk43,NA
2000,Tuesday,I Know,2000-12-30,wk43,NA
2000,"Urban, Keith",Your Everything,2000-07-15,wk43,NA
2000,Usher,Pop Ya Collar,2000-11-04,wk43,NA
2000,"Vassar, Phil",Carlene,2000-03-04,wk43,NA
2000,"Vassar, Phil",Just Another Day In ...,2000-09-30,wk43,NA
2000,Vertical Horizon,Everything You Want,2000-01-22,wk43,NA
2000,Vertical Horizon,You're A God,2000-08-26,wk43,NA
2000,Vitamin C,Graduation (Friends ...,2000-04-15,wk43,NA
2000,Vitamin C,The Itch,2000-12-02,wk43,NA
2000,"Walker, Clay","Live, Laugh, Love",1999-12-04,wk43,NA
2000,"Walker, Clay",The Chain Of Love,2000-04-15,wk43,NA
2000,"Wallflowers, The",Sleepwalker,2000-10-28,wk43,NA
2000,Westlife,Swear It Again,2000-04-01,wk43,NA
2000,"Williams, Robbie",Angels,1999-11-20,wk43,NA
2000,"Wills, Mark",Back At One,2000-01-15,wk43,NA
2000,"Worley, Darryl",When You Need My Lov...,2000-06-17,wk43,NA
2000,"Wright, Chely",It Was,2000-03-04,wk43,NA
2000,Yankee Grey,Another Nine Minutes,2000-04-29,wk43,NA
2000,"Yearwood, Trisha",Real Live Woman,2000-04-01,wk43,NA
2000,Ying Yang Twins,Whistle While You Tw...,2000-03-18,wk43,NA
2000,Zombie Nation,Kernkraft 400,2000-09-02,wk43,NA
2000,matchbox twenty,Bent,2000-04-29,wk43,NA
2000,2 Pac,Baby Don't Cry (Keep...,2000-02-26,wk44,NA
2000,2Ge+her,The Hardest Part Of ...,2000-09-02,wk44,NA
2000,3 Doors Down,Kryptonite,2000-04-08,wk44,16
2000,3 Doors Down,Loser,2000-10-21,wk44,NA
2000,504 Boyz,Wobble Wobble,2000-04-15,wk44,NA
2000,98^0,Give Me Just One Nig...,2000-08-19,wk44,NA
2000,A*Teens,Dancing Queen,2000-07-08,wk44,NA
2000,Aaliyah,I Don't Wanna,2000-01-29,wk44,NA
2000,Aaliyah,Try Again,2000-03-18,wk44,NA
2000,"Adams, Yolanda",Open My Heart,2000-08-26,wk44,NA
2000,"Adkins, Trace",More,2000-04-29,wk44,NA
2000,"Aguilera, Christina",Come On Over Baby (A...,2000-08-05,wk44,NA
2000,"Aguilera, Christina",I Turn To You,2000-04-15,wk44,NA
2000,"Aguilera, Christina",What A Girl Wants,1999-11-27,wk44,NA
2000,Alice Deejay,Better Off Alone,2000-04-08,wk44,NA
2000,"Allan, Gary",Smoke Rings In The D...,2000-01-22,wk44,NA
2000,Amber,Sexual,1999-07-17,wk44,NA
2000,Anastacia,I'm Outta Love,2000-04-01,wk44,NA
2000,"Anthony, Marc",My Baby You,2000-09-16,wk44,NA
2000,"Anthony, Marc",You Sang To Me,2000-02-26,wk44,NA
2000,Avant,My First Love,2000-11-04,wk44,NA
2000,Avant,Separated,2000-04-29,wk44,NA
